Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,collector_type_source,On Assault Weapons: Should owning guns that fire quickly be:,On Magazines Holding Over Ten Bullets: Who should have them?,On Background Checks for Assault Weapons: Should there be checks to ensure owners are allowed to have them?,On Keeping Assault Weapons Away from Children: Should it be illegal to leave these guns where kids can find them?,"Do You Own a Gun? (Excluding paintball, BB, or pellet guns)","Does Someone in Your Home Own a Gun? (Excluding paintball, BB, or pellet guns)",Your Zip Code: (To understand regional views),Your Education Level: (Just the highest completed),Do you think of yourself as,Do you see yourself as,Gender,Age,Major US Region,Device,Household Income,is_gun_owner,has_gun_in_house,political_lean,leans_left,leans_right,leans_center,for_assault_weapon_ban,for_large_magazine_ban,for_background_checks,for_safe_storage_laws
114569267706.0,430645356.0,04/03/2024 04:54:44 PM,04/03/2024 04:57:33 PM,,,,,b7c97372b337d4bc5feede4e8b,smc,Open to everyone?,Anyone?,"Yes, for all owners",No,Yes,Yes,36541,High school diploma,Not really either (Independent)?,Preferring traditional ways and less change (conservative)?,male,45_to_60,east_south_central,android_mobile,25000_to_49999,True,True,right,False,True,False,False,False,True,False
114569265118.0,430645356.0,04/03/2024 04:51:52 PM,04/03/2024 04:52:46 PM,,,,,7031ba485d0048d9c201cf7c1c,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,,College degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,male,60_above,new_england,android_mobile,100000_to_124999,False,False,left,True,False,False,True,True,True,True
114569264911.0,430645356.0,04/03/2024 04:51:53 PM,04/03/2024 04:52:26 PM,,,,,8502d5e030f0467efcd8fe976b,smc,Open to everyone?,Anyone?,"No, not necessary for all",No,Yes,No,24354,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,45_to_60,south_atlantic,ios_mobile,125000_to_149999,True,True,center,False,False,True,False,False,False,False
114569263418.0,430645356.0,04/03/2024 04:48:23 PM,04/03/2024 04:49:44 PM,,,,,fbdfec47b071eef44afea7e18b,smc,Open to everyone?,Anyone?,"Yes, for all owners",Unsure or no comment,Yes,No,81004,College degree,A Republican?,,,,,,,True,True,right,False,True,False,False,False,True,False
114569262510.0,430645356.0,04/03/2024 04:46:22 PM,04/03/2024 04:48:10 PM,,,,,7433f50245c939d545906b0f24,smc,Open to everyone?,Anyone?,"Yes, for all owners",Unsure or no comment,No,No,40330,Advanced degree,Not really either (Independent)?,Preferring traditional ways and less change (conservative)?,male,30_to_44,east_south_central,ios_mobile,75000_to_99999,False,False,right,False,True,False,False,False,True,False
114569261932.0,430645356.0,04/03/2024 04:16:45 PM,04/03/2024 04:47:09 PM,,,,,4ebc1b2cffbaacbecd60a89a7d,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,No,90001,Advanced degree,A Democrat?,,female,45_to_60,middle_atlantic,android_mobile,175000_to_199999,False,False,left,True,False,False,True,True,True,True
114569261106.0,430645356.0,04/03/2024 04:44:56 PM,04/03/2024 04:45:49 PM,,,,,f9349b1ecb754bc3c4cec9650b,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,No,,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,45_to_60,middle_atlantic,android_mobile,no_answer,False,False,center,False,False,True,False,False,True,True
114569260947.0,430645356.0,04/03/2024 04:43:42 PM,04/03/2024 04:45:33 PM,,,,,a7849fd93c63fc14506a534c0e,smc,Open to everyone?,Anyone?,"Yes, for all owners",No,Yes,Yes,97361,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,30_to_44,pacific,android_mobile,100000_to_124999,True,True,center,False,False,True,False,False,True,False
114569260431.0,430645356.0,04/03/2024 04:40:51 PM,04/03/2024 04:44:46 PM,,,,,71461c227025e8d2ad20517914,smc,Limited to military and police?,Just military and police?,"No, not necessary for all",Yes,No,Yes,,Advanced degree,A Democrat?,,male,30_to_44,middle_atlantic,android_mobile,125000_to_149999,False,True,left,True,False,False,True,True,False,True
114569258572.0,430645356.0,04/03/2024 04:40:01 PM,04/03/2024 04:42:27 PM,,,,,33e18c3764bb41d4717b7c3bcf,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,No,77399,Advanced degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,60_above,west_south_central,ios_mobile,25000_to_49999,True,True,center,False,False,True,False,False,True,True
114569258471.0,430645356.0,04/03/2024 04:40:33 PM,04/03/2024 04:41:39 PM,,,,,4f70952a61e536c3af885fdc14,smc,Open to everyone?,Anyone?,Not sure or no comment,Unsure or no comment,No,No,10974,High school diploma,Something else?,Preferring traditional ways and less change (conservative)?,male,18_to_29,middle_atlantic,ios_mobile,0_to_9999,False,False,right,False,True,False,False,False,False,False
114569257761.0,430645356.0,04/03/2024 03:27:02 PM,04/03/2024 04:40:32 PM,,,,,cb5197e66029b5eff1813106e2,smc,Limited to military?,Just military and police?,"Yes, for all owners",Unsure or no comment,No,No,27519,College degree,Something else?,In the middle and cautious about change (moderate)?,female,30_to_44,south_atlantic,ios_mobile,75000_to_99999,False,False,center,False,False,True,True,True,True,False
114569257478.0,430645356.0,04/03/2024 04:38:50 PM,04/03/2024 04:40:08 PM,,,,,721cdd56e75b1e073cf865a089,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,No,19081,High school diploma,Not really either (Independent)?,More open to new ideas and changes (liberal)?,male,45_to_60,middle_atlantic,ios_mobile,150000_to_174999,False,False,left,True,False,False,False,False,True,True
114569255714.0,430645356.0,04/03/2024 04:35:20 PM,04/03/2024 04:37:20 PM,,,,,4baaf65eab7a72f7400f0e1a6e,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,No,62510,High school diploma,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,45_to_60,east_north_central,android_mobile,50000_to_74999,False,False,center,False,False,True,False,False,True,True
114569255344.0,430645356.0,04/03/2024 04:36:13 PM,04/03/2024 04:36:44 PM,,,,,4afd0f4990d5334faa91b0edbd,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,,College degree,A Democrat?,,male,18_to_29,east_north_central,android_mobile,0_to_9999,False,False,left,True,False,False,True,True,True,True
114569253899.0,430645356.0,04/03/2024 04:32:54 PM,04/03/2024 04:34:38 PM,,,,,fe9e468f8f5afdab39bbfee466,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,50315,College degree,A Democrat?,,male,60_above,west_north_central,android_mobile,25000_to_49999,False,False,left,True,False,False,True,True,True,True
114569249342.0,430645356.0,04/03/2024 04:28:29 PM,04/03/2024 04:29:08 PM,,,,,58eda9b3d072c935c2d81e3ece,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,2050,College degree,A Republican?,,male,30_to_44,new_england,android_mobile,75000_to_99999,True,True,right,False,True,False,False,False,True,True
114569248308.0,430645356.0,04/03/2024 04:22:29 PM,04/03/2024 04:27:41 PM,,,,,2a60f2fff567641b1a1ea74c92,smc,Open to everyone?,Anyone?,Not sure or no comment,Yes,Yes,No,31302,High school diploma,Something else?,Preferring traditional ways and less change (conservative)?,female,60_above,south_atlantic,android_mobile,25000_to_49999,True,True,right,False,True,False,False,False,False,True
114569248008.0,430645356.0,04/03/2024 04:26:01 PM,04/03/2024 04:27:10 PM,,,,,674c24272e794be3a95d05a51f,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,51250,College degree,A Republican?,,female,45_to_60,west_north_central,android_mobile,25000_to_49999,True,True,right,False,True,False,False,False,True,True
114569247921.0,430645356.0,04/03/2024 04:23:00 PM,04/03/2024 04:26:59 PM,,,,,fff58b3302c669b8504ed31aa6,smc,Limited to military and police?,Just military?,"Yes, for all owners",Yes,Yes,Yes,10011,College degree,A Democrat?,,female,45_to_60,middle_atlantic,android_mobile,125000_to_149999,True,True,left,True,False,False,True,True,True,True
114569247846.0,430645356.0,04/03/2024 04:26:23 PM,04/03/2024 04:26:52 PM,,,,,11740f984b4bf9c00ec85cec1b,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,10021,Advanced degree,A Democrat?,,male,45_to_60,middle_atlantic,android_mobile,100000_to_124999,True,True,left,True,False,False,True,True,True,True
114569247381.0,430645356.0,04/03/2024 04:23:50 PM,04/03/2024 04:26:42 PM,,,,,4b687db65df1050b6505bc4369,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,Yes,99218,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,pacific,ios_mobile,50000_to_74999,False,True,center,False,False,True,True,True,True,True
114569247729.0,430645356.0,04/03/2024 04:26:10 PM,04/03/2024 04:26:38 PM,,,,,f729c939c0652a809c02b116cf,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,25455,Advanced degree,A Republican?,,male,18_to_29,south_atlantic,ios_mobile,25000_to_49999,True,True,right,False,True,False,True,True,True,True
114569247552.0,430645356.0,04/03/2024 04:25:32 PM,04/03/2024 04:26:19 PM,,,,,3c483e392f5b4b8bd639e212a1,smc,Not sure or prefer not to say?,Unsure or rather not say?,Not sure or no comment,Unsure or no comment,No,No,31093,High school diploma,A Democrat?,,female,45_to_60,south_atlantic,ios_mobile,0_to_9999,False,False,left,True,False,False,False,False,False,False
114569247330.0,430645356.0,04/03/2024 04:24:26 PM,04/03/2024 04:25:55 PM,,,,,00933ff18413df75d6bf9ff4b6,smc,Not sure or prefer not to say?,Unsure or rather not say?,Not sure or no comment,Unsure or no comment,No,No,77450,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,18_to_29,west_south_central,ios_mobile,75000_to_99999,False,False,center,False,False,True,False,False,False,False
114569247250.0,430645356.0,04/03/2024 04:22:39 PM,04/03/2024 04:25:47 PM,,,,,59f24829d6510241bde2551a35,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,10596,High school diploma,A Republican?,,female,60_above,middle_atlantic,ios_mobile,25000_to_49999,False,False,right,False,True,False,True,True,True,True
114569247159.0,430645356.0,04/03/2024 04:24:37 PM,04/03/2024 04:25:43 PM,,,,,41dba0ae3922f688cf25a7cdd5,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,78006,College degree,A Republican?,,female,60_above,west_south_central,android_mobile,0_to_9999,False,False,right,False,True,False,True,True,True,True
114569247123.0,430645356.0,04/03/2024 04:25:11 PM,04/03/2024 04:25:34 PM,,,,,7cd030f8177bfef5b594014b56,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,77552,Some college,A Democrat?,,male,30_to_44,west_south_central,ios_mobile,50000_to_74999,True,True,left,True,False,False,True,True,True,True
114569247114.0,430645356.0,04/03/2024 04:25:10 PM,04/03/2024 04:25:33 PM,,,,,b3217e3ace617d3defd3a89207,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,Yes,Yes,33036,Some college,A Republican?,,male,45_to_60,south_atlantic,android_mobile,25000_to_49999,True,True,right,False,True,False,True,True,True,True
114569247077.0,430645356.0,04/03/2024 04:21:32 PM,04/03/2024 04:25:30 PM,,,,,381eca1acbf15a369e07223294,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,85653,Some college,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,60_above,mountain,android_mobile,10000_to_24999,True,True,left,True,False,False,False,False,True,True
114569246986.0,430645356.0,04/03/2024 04:22:21 PM,04/03/2024 04:25:18 PM,,,,,ce70f0c701ab477d7125945301,smc,Not sure or prefer not to say?,Unsure or rather not say?,"Yes, for all owners",Unsure or no comment,No,No,48439,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,east_north_central,ios_mobile,50000_to_74999,False,False,center,False,False,True,False,False,True,False
114569246793.0,430645356.0,04/03/2024 04:24:14 PM,04/03/2024 04:25:08 PM,,,,,932e7c7798adc741432d52de72,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,No,48313,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,east_north_central,ios_mobile,100000_to_124999,False,False,center,False,False,True,True,True,True,True
114569246829.0,430645356.0,04/03/2024 04:23:58 PM,04/03/2024 04:25:00 PM,,,,,7545ed9382855e1fb8d69bdd13,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,44070,College degree,A Republican?,,female,60_above,east_north_central,android_mobile,100000_to_124999,True,True,right,False,True,False,False,False,True,True
114569246821.0,430645356.0,04/03/2024 04:23:59 PM,04/03/2024 04:24:59 PM,,,,,467a3eaa41d95fa6257ba7b803,smc,Not sure or prefer not to say?,Anyone?,"Yes, for all owners",Yes,No,No,19720,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,30_to_44,south_atlantic,ios_mobile,125000_to_149999,False,False,center,False,False,True,False,False,True,True
114569246497.0,430645356.0,04/03/2024 04:23:15 PM,04/03/2024 04:24:28 PM,,,,,4f81679fc6b17821524a14bb96,smc,Not sure or prefer not to say?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,19808,College degree,A Republican?,,female,60_above,south_atlantic,ios_mobile,150000_to_174999,True,True,right,False,True,False,False,False,True,True
114569246335.0,430645356.0,04/03/2024 04:23:26 PM,04/03/2024 04:24:13 PM,,,,,082293aa06bf91e88ada7ee267,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,94941,Some college,A Democrat?,,female,45_to_60,pacific,ios_mobile,150000_to_174999,False,False,left,True,False,False,True,True,True,True
114569246320.0,430645356.0,04/03/2024 04:20:47 PM,04/03/2024 04:24:12 PM,,,,,5e2941ee5980d34dd46492887c,smc,Open to everyone?,Anyone?,"Yes, for all owners",Unsure or no comment,Yes,Yes,64040,College degree,Something else?,In the middle and cautious about change (moderate)?,female,45_to_60,west_north_central,android_mobile,50000_to_74999,True,True,center,False,False,True,False,False,True,False
114569246286.0,430645356.0,04/03/2024 04:23:13 PM,04/03/2024 04:24:08 PM,,,,,8e398152d4ad7e54bb05131c93,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,97386,Some college,A Democrat?,,female,60_above,pacific,ios_mobile,50000_to_74999,True,True,left,True,False,False,False,False,True,True
114569246270.0,430645356.0,04/03/2024 04:22:27 PM,04/03/2024 04:24:06 PM,,,,,263a7afb567fbcb459e6f5b1ac,smc,Not sure or prefer not to say?,Unsure or rather not say?,"Yes, for all owners",Yes,Yes,Yes,75692,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,west_south_central,ios_mobile,100000_to_124999,True,True,center,False,False,True,False,False,True,True
114569246244.0,430645356.0,04/03/2024 04:22:48 PM,04/03/2024 04:24:02 PM,,,,,cc86ff03ffe6929198d939cfda,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,60088,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,30_to_44,south_atlantic,ios_mobile,0_to_9999,False,False,center,False,False,True,True,True,True,True
114569246218.0,430645356.0,04/03/2024 04:21:26 PM,04/03/2024 04:23:59 PM,,,,,3ac685c281ed29f756887464c7,smc,Limited to military?,Anyone?,"Yes, for all owners",Yes,No,No,19973,Advanced degree,A Democrat?,,male,45_to_60,south_atlantic,ios_mobile,150000_to_174999,False,False,left,True,False,False,True,False,True,True
114569246179.0,430645356.0,04/03/2024 04:22:41 PM,04/03/2024 04:23:53 PM,,,,,350cf7b3f8cba2b1e749662be1,smc,Open to everyone?,Just military and police?,Not sure or no comment,Yes,No,No,60645,College degree,A Republican?,,female,45_to_60,east_north_central,ios_mobile,75000_to_99999,False,False,right,False,True,False,False,True,False,True
114569246060.0,430645356.0,04/03/2024 04:20:53 PM,04/03/2024 04:23:40 PM,,,,,d5ad583c7d79fc983ed09d18c9,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,33322,High school diploma,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,60_above,south_atlantic,android_mobile,10000_to_24999,False,False,left,True,False,False,True,True,True,True
114569246046.0,430645356.0,04/03/2024 04:22:57 PM,04/03/2024 04:23:39 PM,,,,,8e98fedf114b0a51bc951619fa,smc,Not sure or prefer not to say?,Unsure or rather not say?,Not sure or no comment,No,No,No,18301,Didn't finish high school,Not really either (Independent)?,Preferring traditional ways and less change (conservative)?,female,60_above,middle_atlantic,android_mobile,50000_to_74999,False,False,right,False,True,False,False,False,False,False
114569246011.0,430645356.0,04/03/2024 04:20:07 PM,04/03/2024 04:23:35 PM,,,,,a9626914d71ffbf26bb41b1097,smc,Limited to military and police?,Just military and police?,"No, not necessary for all",Yes,Yes,Yes,78584,College degree,A Democrat?,,female,60_above,west_south_central,ios_mobile,0_to_9999,True,True,left,True,False,False,True,True,False,True
114569244843.0,430645356.0,04/03/2024 04:20:18 PM,04/03/2024 04:21:25 PM,,,,,fea54453b926e38a8ec0138457,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,53704,High school diploma,A Democrat?,,female,45_to_60,east_north_central,ios_mobile,25000_to_49999,False,False,left,True,False,False,True,True,True,True
114569244687.0,430645356.0,04/03/2024 04:20:23 PM,04/03/2024 04:21:09 PM,,,,,ead98b0867d891d9675b9dc139,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,90043,Advanced degree,A Democrat?,,female,60_above,pacific,ios_mobile,75000_to_99999,False,False,left,True,False,False,True,True,True,True
114569244423.0,430645356.0,04/03/2024 04:20:11 PM,04/03/2024 04:20:38 PM,,,,,453d5d95a1b4ffc30c5d02e797,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,,Didn't finish high school,A Democrat?,,female,45_to_60,middle_atlantic,android_mobile,100000_to_124999,True,True,left,True,False,False,True,True,True,True
